"Token","FreqLabour","FreqLibdem","c","d","GStat","Association"
"shape",5,0,33904,21473,4.90602753318681,"labour"
"high-cost",5,0,33904,21473,4.90602753318681,"labour"
"over",85,35,33824,21438,4.85687635698483,"labour"
"primary",31,9,33878,21464,4.81996507184132,"labour"
"get",16,3,33893,21470,4.81040556883304,"labour"
"persistent",13,2,33896,21471,4.76563527091753,"labour"
"benefit",35,11,33874,21462,4.58088252679895,"labour"
",",1177,674,32732,20799,4.52638664918403,"labour"
"has",110,49,33799,21424,4.38196543416139,"labour"
"increased",23,6,33886,21467,4.36869331643763,"labour"
"have",217,108,33692,21365,4.31442448501011,"labour"
"assets",9,1,33900,21472,4.22422188567819,"labour"
"ideas",9,1,33900,21472,4.22422188567819,"labour"
"fighting",9,1,33900,21472,4.22422188567819,"labour"
"offer",34,11,33875,21462,4.15287787801472,"labour"
"market",20,5,33889,21468,4.07910441644169,"labour"
"introduced",15,3,33894,21470,4.1829758617142,"labour"
"nation",15,3,33894,21470,4.1829758617142,"labour"
"50",15,3,33894,21470,4.1829758617142,"labour"
"infrastructure",12,2,33897,21471,4.0812503460505,"labour"
"armed",12,2,33897,21471,4.0812503460505,"labour"
"half",12,2,33897,21471,4.0812503460505,"labour"
"voluntary",12,2,33897,21471,4.0812503460505,"labour"
"older",12,2,33897,21471,4.0812503460505,"labour"
"employer",4,0,33905,21473,3.92477628286118,"labour"
"direction",4,0,33905,21473,3.92477628286118,"labour"
"final",4,0,33905,21473,3.92477628286118,"labour"
"competitors",4,0,33905,21473,3.92477628286118,"labour"
"ready",4,0,33905,21473,3.92477628286118,"labour"
"truancy",4,0,33905,21473,3.92477628286118,"labour"
"sustain",4,0,33905,21473,3.92477628286118,"labour"
"17,000",4,0,33905,21473,3.92477628286118,"labour"
"newborn",4,0,33905,21473,3.92477628286118,"labour"
"70",4,0,33905,21473,3.92477628286118,"labour"
"punished",4,0,33905,21473,3.92477628286118,"labour"
"intensive",4,0,33905,21473,3.92477628286118,"labour"
"9",4,0,33905,21473,3.92477628286118,"labour"
"on-line",4,0,33905,21473,3.92477628286118,"labour"
"traditions",4,0,33905,21473,3.92477628286118,"labour"
"pledges",4,0,33905,21473,3.92477628286118,"labour"
"entering",4,0,33905,21473,3.92477628286118,"labour"
"repeat",4,0,33905,21473,3.92477628286118,"labour"
"hard",4,0,33905,21473,3.92477628286118,"labour"
"lost",4,0,33905,21473,3.92477628286118,"labour"
"biggest",4,0,33905,21473,3.92477628286118,"labour"
"12",4,0,33905,21473,3.92477628286118,"labour"
"achievement",4,0,33905,21473,3.92477628286118,"labour"
"excellent",4,0,33905,21473,3.92477628286118,"labour"
"co2",4,0,33905,21473,3.92477628286118,"labour"
"ensures",4,0,33905,21473,3.92477628286118,"labour"
"error",4,0,33905,21473,3.92477628286118,"labour"
"23",4,0,33905,21473,3.92477628286118,"labour"
"below",4,0,33905,21473,3.92477628286118,"labour"
"step-change",4,0,33905,21473,3.92477628286118,"labour"
"middle-income",4,0,33905,21473,3.92477628286118,"labour"
"ethos",4,0,33905,21473,3.92477628286118,"labour"
"14",4,0,33905,21473,3.92477628286118,"labour"
"tories",4,0,33905,21473,3.92477628286118,"labour"
"advances",4,0,33905,21473,3.92477628286118,"labour"
"band",4,0,33905,21473,3.92477628286118,"labour"
"pcts",4,0,33905,21473,3.92477628286118,"labour"
"plus",4,0,33905,21473,3.92477628286118,"labour"
"400",4,0,33905,21473,3.92477628286118,"labour"
"equity",4,0,33905,21473,3.92477628286118,"labour"
"punishment",4,0,33905,21473,3.92477628286118,"labour"
"extension",4,0,33905,21473,3.92477628286118,"labour"
"ended",4,0,33905,21473,3.92477628286118,"labour"
"dealers",4,0,33905,21473,3.92477628286118,"labour"
"sense",4,0,33905,21473,3.92477628286118,"labour"
"produce",4,0,33905,21473,3.92477628286118,"labour"
"affected",4,0,33905,21473,3.92477628286118,"labour"
"thanks",4,0,33905,21473,3.92477628286118,"labour"
"confident",4,0,33905,21473,3.92477628286118,"labour"
"postal",4,0,33905,21473,3.92477628286118,"labour"
"2006",4,0,33905,21473,3.92477628286118,"labour"
"legislated",4,0,33905,21473,3.92477628286118,"labour"
"continues",4,0,33905,21473,3.92477628286118,"labour"
"headteachers",4,0,33905,21473,3.92477628286118,"labour"
"cities",4,0,33905,21473,3.92477628286118,"labour"
"division",4,0,33905,21473,3.92477628286118,"labour"
"technological",4,0,33905,21473,3.92477628286118,"labour"
"reaches",4,0,33905,21473,3.92477628286118,"labour"
"750,000",4,0,33905,21473,3.92477628286118,"labour"
"weeks",4,0,33905,21473,3.92477628286118,"labour"
"recorded",4,0,33905,21473,3.92477628286118,"labour"
"continued",4,0,33905,21473,3.92477628286118,"labour"
"view",4,0,33905,21473,3.92477628286118,"labour"
"blocked",4,0,33905,21473,3.92477628286118,"labour"
"hundred",4,0,33905,21473,3.92477628286118,"labour"
"remains",4,0,33905,21473,3.92477628286118,"labour"
"healthier",4,0,33905,21473,3.92477628286118,"labour"
"britain",106,48,33803,21425,3.87116083052745,"labour"
"build",31,10,33878,21463,3.81340992144555,"labour"
"around",17,4,33892,21469,3.81015973873042,"labour"
"deliver",17,4,33892,21469,3.81015973873042,"labour"
"living",17,4,33892,21469,3.81015973873042,"labour"
"five",17,4,33892,21469,3.81015973873042,"labour"
"it",114,53,33795,21420,3.58627754794918,"labour"
"trust",14,3,33895,21470,3.57783297458586,"labour"
"cuts",14,3,33895,21470,3.57783297458586,"labour"
"parents",26,8,33883,21465,3.57080253928066,"labour"
"two",19,5,33890,21468,3.55428823041105,"labour"
"reduced",8,1,33901,21472,3.46559699412593,"labour"
"ahead",8,1,33901,21472,3.46559699412593,"labour"
"abroad",8,1,33901,21472,3.46559699412593,"labour"
"generation",8,1,33901,21472,3.46559699412593,"labour"
"centres",8,1,33901,21472,3.46559699412593,"labour"
"ambitions",8,1,33901,21472,3.46559699412593,"labour"
"helping",8,1,33901,21472,3.46559699412593,"labour"
"20",8,1,33901,21472,3.46559699412593,"labour"
"maternity",8,1,33901,21472,3.46559699412593,"labour"
"foundations",8,1,33901,21472,3.46559699412593,"labour"
"challenges",8,1,33901,21472,3.46559699412593,"labour"
"one",32,11,33877,21462,3.34086197493425,"labour"
"employment",25,8,33884,21465,3.13514764606267,"labour"
"young",25,8,33884,21465,3.13514764606267,"labour"
"been",67,29,33842,21444,3.07178591030119,"labour"
"need",51,20,33858,21453,3.5161761121571,"labour"
"offers",11,2,33898,21471,3.4207695386078,"labour"
"election",11,2,33898,21471,3.4207695386078,"labour"
"goals",11,2,33898,21471,3.4207695386078,"labour"
"helped",11,2,33898,21471,3.4207695386078,"labour"
"internet",11,2,33898,21471,3.4207695386078,"labour"
"rates",18,5,33891,21468,3.0514492773753,"labour"
"offenders",18,5,33891,21468,3.0514492773753,"labour"
"job",13,3,33896,21470,2.99797683779691,"labour"
"lowest",13,3,33896,21470,2.99797683779691,"labour"
"become",13,3,33896,21470,2.99797683779691,"labour"
"10,000",13,3,33896,21470,2.99797683779691,"labour"
"nice",3,0,33906,21473,2.94354790547981,"labour"
"start-ups",3,0,33906,21473,2.94354790547981,"labour"
"prosecutors",3,0,33906,21473,2.94354790547981,"labour"
"supervised",3,0,33906,21473,2.94354790547981,"labour"
"military",3,0,33906,21473,2.94354790547981,"labour"
"trebled",3,0,33906,21473,2.94354790547981,"labour"
"linked",3,0,33906,21473,2.94354790547981,"labour"
"delivering",3,0,33906,21473,2.94354790547981,"labour"
"rehabilitate",3,0,33906,21473,2.94354790547981,"labour"
"7,000",3,0,33906,21473,2.94354790547981,"labour"
"endowment",3,0,33906,21473,2.94354790547981,"labour"
"peace-keeping",3,0,33906,21473,2.94354790547981,"labour"
"survey",3,0,33906,21473,2.94354790547981,"labour"
"sisters",3,0,33906,21473,2.94354790547981,"labour"
"mainstream",3,0,33906,21473,2.94354790547981,"labour"
"renewed",3,0,33906,21473,2.94354790547981,"labour"
"tube",3,0,33906,21473,2.94354790547981,"labour"
"demands",3,0,33906,21473,2.94354790547981,"labour"
"300,000",3,0,33906,21473,2.94354790547981,"labour"
"glass",3,0,33906,21473,2.94354790547981,"labour"
"laid",3,0,33906,21473,2.94354790547981,"labour"
"views",3,0,33906,21473,2.94354790547981,"labour"
"inherited",3,0,33906,21473,2.94354790547981,"labour"
"widely",3,0,33906,21473,2.94354790547981,"labour"
"satisfied",3,0,33906,21473,2.94354790547981,"labour"
"teenage",3,0,33906,21473,2.94354790547981,"labour"
"towns",3,0,33906,21473,2.94354790547981,"labour"
"toughen",3,0,33906,21473,2.94354790547981,"labour"
"modernised",3,0,33906,21473,2.94354790547981,"labour"
"spare",3,0,33906,21473,2.94354790547981,"labour"
"expectations",3,0,33906,21473,2.94354790547981,"labour"
"findings",3,0,33906,21473,2.94354790547981,"labour"
"employed",3,0,33906,21473,2.94354790547981,"labour"
"auld",3,0,33906,21473,2.94354790547981,"labour"
"lose",3,0,33906,21473,2.94354790547981,"labour"
"proliferation",3,0,33906,21473,2.94354790547981,"labour"
"academies",3,0,33906,21473,2.94354790547981,"labour"
"conducting",3,0,33906,21473,2.94354790547981,"labour"
"denied",3,0,33906,21473,2.94354790547981,"labour"
"manchester",3,0,33906,21473,2.94354790547981,"labour"
"senior",3,0,33906,21473,2.94354790547981,"labour"
"prosperous",3,0,33906,21473,2.94354790547981,"labour"
"here",3,0,33906,21473,2.94354790547981,"labour"
"expanding",3,0,33906,21473,2.94354790547981,"labour"
"extreme",3,0,33906,21473,2.94354790547981,"labour"
"adulthood",3,0,33906,21473,2.94354790547981,"labour"
"crime-fighting",3,0,33906,21473,2.94354790547981,"labour"
"speed",3,0,33906,21473,2.94354790547981,"labour"
"group",3,0,33906,21473,2.94354790547981,"labour"
"athletics",3,0,33906,21473,2.94354790547981,"labour"
"supervision",3,0,33906,21473,2.94354790547981,"labour"
"gets",3,0,33906,21473,2.94354790547981,"labour"
"did",3,0,33906,21473,2.94354790547981,"labour"
"77",3,0,33906,21473,2.94354790547981,"labour"
"doubling",3,0,33906,21473,2.94354790547981,"labour"
"154",3,0,33906,21473,2.94354790547981,"labour"
"net",3,0,33906,21473,2.94354790547981,"labour"
"renew",3,0,33906,21473,2.94354790547981,"labour"
"bridge",3,0,33906,21473,2.94354790547981,"labour"
"drug-related",3,0,33906,21473,2.94354790547981,"labour"
"weak",3,0,33906,21473,2.94354790547981,"labour"
"model",3,0,33906,21473,2.94354790547981,"labour"
"kosovo",3,0,33906,21473,2.94354790547981,"labour"
"11",3,0,33906,21473,2.94354790547981,"labour"
"demanding",3,0,33906,21473,2.94354790547981,"labour"
"april",3,0,33906,21473,2.94354790547981,"labour"
"aside",3,0,33906,21473,2.94354790547981,"labour"
"isolation",3,0,33906,21473,2.94354790547981,"labour"
"lower-",3,0,33906,21473,2.94354790547981,"labour"
"decade",3,0,33906,21473,2.94354790547981,"labour"
"abuse",3,0,33906,21473,2.94354790547981,"labour"
"crucial",3,0,33906,21473,2.94354790547981,"labour"
"alike",3,0,33906,21473,2.94354790547981,"labour"
"pursue",3,0,33906,21473,2.94354790547981,"labour"
"enjoyment",3,0,33906,21473,2.94354790547981,"labour"
"danger",3,0,33906,21473,2.94354790547981,"labour"
"looking",3,0,33906,21473,2.94354790547981,"labour"
"redundancies",3,0,33906,21473,2.94354790547981,"labour"
"targeting",3,0,33906,21473,2.94354790547981,"labour"
"rejected",3,0,33906,21473,2.94354790547981,"labour"
"paternity",3,0,33906,21473,2.94354790547981,"labour"
"worked",3,0,33906,21473,2.94354790547981,"labour"
"interview",3,0,33906,21473,2.94354790547981,"labour"
"professions",3,0,33906,21473,2.94354790547981,"labour"
"pressure",3,0,33906,21473,2.94354790547981,"labour"
"dome",3,0,33906,21473,2.94354790547981,"labour"
"wide-ranging",3,0,33906,21473,2.94354790547981,"labour"
"convenience",3,0,33906,21473,2.94354790547981,"labour"
"october",3,0,33906,21473,2.94354790547981,"labour"
"chooses",3,0,33906,21473,2.94354790547981,"labour"
"shown",3,0,33906,21473,2.94354790547981,"labour"
"almost",3,0,33906,21473,2.94354790547981,"labour"
"providers",3,0,33906,21473,2.94354790547981,"labour"
"advance",3,0,33906,21473,2.94354790547981,"labour"
"convict",3,0,33906,21473,2.94354790547981,"labour"
"divide",3,0,33906,21473,2.94354790547981,"labour"
"combining",3,0,33906,21473,2.94354790547981,"labour"
"300",3,0,33906,21473,2.94354790547981,"labour"
"massive",3,0,33906,21473,2.94354790547981,"labour"
"1.8",3,0,33906,21473,2.94354790547981,"labour"
"ceiling",3,0,33906,21473,2.94354790547981,"labour"
"talented",3,0,33906,21473,2.94354790547981,"labour"
"crises",3,0,33906,21473,2.94354790547981,"labour"
"1999",3,0,33906,21473,2.94354790547981,"labour"
"tram",3,0,33906,21473,2.94354790547981,"labour"
"staying",3,0,33906,21473,2.94354790547981,"labour"
"tailored",3,0,33906,21473,2.94354790547981,"labour"
"transform",3,0,33906,21473,2.94354790547981,"labour"
"gps",3,0,33906,21473,2.94354790547981,"labour"
"pregnancy",3,0,33906,21473,2.94354790547981,"labour"
"straight",3,0,33906,21473,2.94354790547981,"labour"
"stake",3,0,33906,21473,2.94354790547981,"labour"
"civic",3,0,33906,21473,2.94354790547981,"labour"
"ð",3,0,33906,21473,2.94354790547981,"labour"
"consistently",3,0,33906,21473,2.94354790547981,"labour"
"electoral",3,0,33906,21473,2.94354790547981,"labour"
"played",3,0,33906,21473,2.94354790547981,"labour"
"convinced",3,0,33906,21473,2.94354790547981,"labour"
"witnesses",3,0,33906,21473,2.94354790547981,"labour"
"birth",3,0,33906,21473,2.94354790547981,"labour"
"injuries",3,0,33906,21473,2.94354790547981,"labour"
"caught",3,0,33906,21473,2.94354790547981,"labour"
"halved",3,0,33906,21473,2.94354790547981,"labour"
"modernising",3,0,33906,21473,2.94354790547981,"labour"
"easier",3,0,33906,21473,2.94354790547981,"labour"
"mothers",3,0,33906,21473,2.94354790547981,"labour"
"split",3,0,33906,21473,2.94354790547981,"labour"
"modern",20,6,33889,21467,2.90311803569906,"labour"
"crime",72,32,33837,21441,2.89900196727683,"labour"
"18",10,2,33899,21471,2.78838282595207,"labour"
"improvement",10,2,33899,21471,2.78838282595207,"labour"
"majority",10,2,33899,21471,2.78838282595207,"labour"
"examine",10,2,33899,21471,2.78838282595207,"labour"
"direct",10,2,33899,21471,2.78838282595207,"labour"
"yet",10,2,33899,21471,2.78838282595207,"labour"
"adults",10,2,33899,21471,2.78838282595207,"labour"
"share",15,4,33894,21469,2.74093351184167,"labour"
"go",15,4,33894,21469,2.74093351184167,"labour"
"met",7,1,33902,21472,2.73496838163682,"labour"
"20,000",7,1,33902,21472,2.73496838163682,"labour"
"then",7,1,33902,21472,2.73496838163682,"labour"
"literacy",7,1,33902,21472,2.73496838163682,"labour"
"strategic",7,1,33902,21472,2.73496838163682,"labour"
"200",7,1,33902,21472,2.73496838163682,"labour"
"neighbourhood",7,1,33902,21472,2.73496838163682,"labour"
"delivery",7,1,33902,21472,2.73496838163682,"labour"
"decide",7,1,33902,21472,2.73496838163682,"labour"
"key",26,9,33883,21464,2.66239380094533,"labour"
"if",26,9,33883,21464,2.66239380094533,"labour"
"well",26,9,33883,21464,2.66239380094533,"labour"
"opportunity",28,10,33881,21463,2.62163092103234,"labour"
"can",46,19,33863,21454,2.59251231222973,"labour"
"terms",17,5,33892,21468,2.57281760795525,"labour"
"target",17,5,33892,21468,2.57281760795525,"labour"
"achieve",19,6,33890,21467,2.45835932578236,"labour"
"drug",12,3,33897,21470,2.44706031028541,"labour"
"lead",12,3,33897,21470,2.44706031028541,"labour"
"improved",12,3,33897,21470,2.44706031028541,"labour"
"results",12,3,33897,21470,2.44706031028541,"labour"
"best",39,16,33870,21457,2.25960634575208,"labour"
"evidence",9,2,33900,21471,2.18949355954515,"labour"
"2002",9,2,33900,21471,2.18949355954515,"labour"
"save",9,2,33900,21471,2.18949355954515,"labour"
"comprehensive",9,2,33900,21471,2.18949355954515,"labour"
"stable",9,2,33900,21471,2.18949355954515,"labour"
"tough",16,5,33893,21468,2.12098340087671,"labour"
"being",22,7,33887,21466,2.7965020366891,"labour"
"back",24,8,33885,21465,2.7189216509317,"labour"
"invested",6,1,33903,21472,2.04040162364743,"labour"
"greenhouse",6,1,33903,21472,2.04040162364743,"labour"
"trusts",6,1,33903,21472,2.04040162364743,"labour"
"built",6,1,33903,21472,2.04040162364743,"labour"
"expanded",6,1,33903,21472,2.04040162364743,"labour"
"promised",6,1,33903,21472,2.04040162364743,"labour"
"position",6,1,33903,21472,2.04040162364743,"labour"
"mortgages",6,1,33903,21472,2.04040162364743,"labour"
"recruits",6,1,33903,21472,2.04040162364743,"labour"
"skill",6,1,33903,21472,2.04040162364743,"labour"
"track",6,1,33903,21472,2.04040162364743,"labour"
"world-class",6,1,33903,21472,2.04040162364743,"labour"
"promotion",6,1,33903,21472,2.04040162364743,"labour"
"500",6,1,33903,21472,2.04040162364743,"labour"
"chance",14,4,33895,21469,2.2469950869888,"labour"
"prosperity",14,4,33895,21469,2.2469950869888,"labour"
"standards",55,25,33854,21448,1.96501177097858,"labour"
"re-start",2,0,33907,21473,1.96234239995027,"labour"
"sitting",2,0,33907,21473,1.96234239995027,"labour"
"identified",2,0,33907,21473,1.96234239995027,"labour"
"crown",2,0,33907,21473,1.96234239995027,"labour"
"privatised",2,0,33907,21473,1.96234239995027,"labour"
"theatre",2,0,33907,21473,1.96234239995027,"labour"
"renegotiate",2,0,33907,21473,1.96234239995027,"labour"
"mayor",2,0,33907,21473,1.96234239995027,"labour"
"claimant",2,0,33907,21473,1.96234239995027,"labour"
"initial",2,0,33907,21473,1.96234239995027,"labour"
"redesign",2,0,33907,21473,1.96234239995027,"labour"
"neighbourhoods",2,0,33907,21473,1.96234239995027,"labour"
"high-crime",2,0,33907,21473,1.96234239995027,"labour"
"wrecks",2,0,33907,21473,1.96234239995027,"labour"
"white",2,0,33907,21473,1.96234239995027,"labour"
"earners",2,0,33907,21473,1.96234239995027,"labour"
"changing",2,0,33907,21473,1.96234239995027,"labour"
"winners",2,0,33907,21473,1.96234239995027,"labour"
"outpatient",2,0,33907,21473,1.96234239995027,"labour"
"seamless",2,0,33907,21473,1.96234239995027,"labour"
"friday",2,0,33907,21473,1.96234239995027,"labour"
"consolidate",2,0,33907,21473,1.96234239995027,"labour"
"supertrams",2,0,33907,21473,1.96234239995027,"labour"
"520",2,0,33907,21473,1.96234239995027,"labour"
"arrest",2,0,33907,21473,1.96234239995027,"labour"
"shortages",2,0,33907,21473,1.96234239995027,"labour"
"1998",2,0,33907,21473,1.96234239995027,"labour"
"18-year-olds",2,0,33907,21473,1.96234239995027,"labour"
"please",2,0,33907,21473,1.96234239995027,"labour"
"transformed",2,0,33907,21473,1.96234239995027,"labour"
"alliances",2,0,33907,21473,1.96234239995027,"labour"
"private-sector",2,0,33907,21473,1.96234239995027,"labour"
"chambers",2,0,33907,21473,1.96234239995027,"labour"
"prosecution",2,0,33907,21473,1.96234239995027,"labour"
"16-",2,0,33907,21473,1.96234239995027,"labour"
"consultant",2,0,33907,21473,1.96234239995027,"labour"
"reached",2,0,33907,21473,1.96234239995027,"labour"
"agreed",2,0,33907,21473,1.96234239995027,"labour"
"hurt",2,0,33907,21473,1.96234239995027,"labour"
"futures",2,0,33907,21473,1.96234239995027,"labour"
"patent",2,0,33907,21473,1.96234239995027,"labour"
"parks",2,0,33907,21473,1.96234239995027,"labour"
"born",2,0,33907,21473,1.96234239995027,"labour"
"campaign",2,0,33907,21473,1.96234239995027,"labour"
"far-reaching",2,0,33907,21473,1.96234239995027,"labour"
"construction",2,0,33907,21473,1.96234239995027,"labour"
"tightening",2,0,33907,21473,1.96234239995027,"labour"
"facing",2,0,33907,21473,1.96234239995027,"labour"
"specially",2,0,33907,21473,1.96234239995027,"labour"
"1990s",2,0,33907,21473,1.96234239995027,"labour"
"closure",2,0,33907,21473,1.96234239995027,"labour"
"averaging",2,0,33907,21473,1.96234239995027,"labour"
"joining",2,0,33907,21473,1.96234239995027,"labour"
"discuss",2,0,33907,21473,1.96234239995027,"labour"
"resolve",2,0,33907,21473,1.96234239995027,"labour"
"seized",2,0,33907,21473,1.96234239995027,"labour"
"ill-health",2,0,33907,21473,1.96234239995027,"labour"
"cell",2,0,33907,21473,1.96234239995027,"labour"
"breaking",2,0,33907,21473,1.96234239995027,"labour"
"language",2,0,33907,21473,1.96234239995027,"labour"
"wants",2,0,33907,21473,1.96234239995027,"labour"
"encouraged",2,0,33907,21473,1.96234239995027,"labour"
"safely",2,0,33907,21473,1.96234239995027,"labour"
"faith-based",2,0,33907,21473,1.96234239995027,"labour"
"defendants",2,0,33907,21473,1.96234239995027,"labour"
"music",2,0,33907,21473,1.96234239995027,"labour"
"friend",2,0,33907,21473,1.96234239995027,"labour"
"interviews",2,0,33907,21473,1.96234239995027,"labour"
"platform",2,0,33907,21473,1.96234239995027,"labour"
"motor",2,0,33907,21473,1.96234239995027,"labour"
"yourself",2,0,33907,21473,1.96234239995027,"labour"
"incapacity",2,0,33907,21473,1.96234239995027,"labour"
"csa",2,0,33907,21473,1.96234239995027,"labour"
"got",2,0,33907,21473,1.96234239995027,"labour"
"removing",2,0,33907,21473,1.96234239995027,"labour"
"45",2,0,33907,21473,1.96234239995027,"labour"
"base",2,0,33907,21473,1.96234239995027,"labour"
"150,000",2,0,33907,21473,1.96234239995027,"labour"
"battle",2,0,33907,21473,1.96234239995027,"labour"
"weaknesses",2,0,33907,21473,1.96234239995027,"labour"
"borrowing",2,0,33907,21473,1.96234239995027,"labour"
"85",2,0,33907,21473,1.96234239995027,"labour"
"fundamentals",2,0,33907,21473,1.96234239995027,"labour"
"records",2,0,33907,21473,1.96234239995027,"labour"
"grown",2,0,33907,21473,1.96234239995027,"labour"
"chemical",2,0,33907,21473,1.96234239995027,"labour"
"try",2,0,33907,21473,1.96234239995027,"labour"
"?",2,0,33907,21473,1.96234239995027,"labour"
"unique",2,0,33907,21473,1.96234239995027,"labour"
"dialogue",2,0,33907,21473,1.96234239995027,"labour"
"gifted",2,0,33907,21473,1.96234239995027,"labour"
"itself",2,0,33907,21473,1.96234239995027,"labour"
"fail",2,0,33907,21473,1.96234239995027,"labour"
"fleet",2,0,33907,21473,1.96234239995027,"labour"
"suits",2,0,33907,21473,1.96234239995027,"labour"
"sovereignty",2,0,33907,21473,1.96234239995027,"labour"
"managed",2,0,33907,21473,1.96234239995027,"labour"
"high-skill",2,0,33907,21473,1.96234239995027,"labour"
"good-quality",2,0,33907,21473,1.96234239995027,"labour"
"develops",2,0,33907,21473,1.96234239995027,"labour"
"exceptional",2,0,33907,21473,1.96234239995027,"labour"
"4.7",2,0,33907,21473,1.96234239995027,"labour"
"biological",2,0,33907,21473,1.96234239995027,"labour"
"asian",2,0,33907,21473,1.96234239995027,"labour"
"liberate",2,0,33907,21473,1.96234239995027,"labour"
"revitalised",2,0,33907,21473,1.96234239995027,"labour"
"remainder",2,0,33907,21473,1.96234239995027,"labour"
"family-friendly",2,0,33907,21473,1.96234239995027,"labour"
"meant",2,0,33907,21473,1.96234239995027,"labour"
"roll",2,0,33907,21473,1.96234239995027,"labour"
"fathers",2,0,33907,21473,1.96234239995027,"labour"
"peers",2,0,33907,21473,1.96234239995027,"labour"
"1.5",2,0,33907,21473,1.96234239995027,"labour"
"three-year-old",2,0,33907,21473,1.96234239995027,"labour"
"enquiry",2,0,33907,21473,1.96234239995027,"labour"
"shorter",2,0,33907,21473,1.96234239995027,"labour"
"north",2,0,33907,21473,1.96234239995027,"labour"
"inpatients",2,0,33907,21473,1.96234239995027,"labour"
"parent",2,0,33907,21473,1.96234239995027,"labour"
"6",2,0,33907,21473,1.96234239995027,"labour"
"cheaper",2,0,33907,21473,1.96234239995027,"labour"
"72",2,0,33907,21473,1.96234239995027,"labour"
"2015",2,0,33907,21473,1.96234239995027,"labour"
"multicultural",2,0,33907,21473,1.96234239995027,"labour"
"magistrates",2,0,33907,21473,1.96234239995027,"labour"
"reckless",2,0,33907,21473,1.96234239995027,"labour"
"genetic",2,0,33907,21473,1.96234239995027,"labour"
"disparities",2,0,33907,21473,1.96234239995027,"labour"
"deepen",2,0,33907,21473,1.96234239995027,"labour"
"combination",2,0,33907,21473,1.96234239995027,"labour"
"stream",2,0,33907,21473,1.96234239995027,"labour"
"girls",2,0,33907,21473,1.96234239995027,"labour"
"rogue",2,0,33907,21473,1.96234239995027,"labour"
"croydon",2,0,33907,21473,1.96234239995027,"labour"
"thriving",2,0,33907,21473,1.96234239995027,"labour"
"prepared",2,0,33907,21473,1.96234239995027,"labour"
"awards",2,0,33907,21473,1.96234239995027,"labour"
"inter-governmental",2,0,33907,21473,1.96234239995027,"labour"
"transformation",2,0,33907,21473,1.96234239995027,"labour"
"matrons",2,0,33907,21473,1.96234239995027,"labour"
"removed",2,0,33907,21473,1.96234239995027,"labour"
"concessionary",2,0,33907,21473,1.96234239995027,"labour"
"communication",2,0,33907,21473,1.96234239995027,"labour"
"director",2,0,33907,21473,1.96234239995027,"labour"
"nottingham",2,0,33907,21473,1.96234239995027,"labour"
"founded",2,0,33907,21473,1.96234239995027,"labour"
"teams",2,0,33907,21473,1.96234239995027,"labour"
"demographic",2,0,33907,21473,1.96234239995027,"labour"
"shall",2,0,33907,21473,1.96234239995027,"labour"
"automated",2,0,33907,21473,1.96234239995027,"labour"
"mobilise",2,0,33907,21473,1.96234239995027,"labour"
"sell",2,0,33907,21473,1.96234239995027,"labour"
"tupe",2,0,33907,21473,1.96234239995027,"labour"
"focusing",2,0,33907,21473,1.96234239995027,"labour"
"backgrounds",2,0,33907,21473,1.96234239995027,"labour"
"gases",2,0,33907,21473,1.96234239995027,"labour"
"and/or",2,0,33907,21473,1.96234239995027,"labour"
"offshore",2,0,33907,21473,1.96234239995027,"labour"
"sporting",2,0,33907,21473,1.96234239995027,"labour"
"backs",2,0,33907,21473,1.96234239995027,"labour"
"thrift",2,0,33907,21473,1.96234239995027,"labour"
"sustained",2,0,33907,21473,1.96234239995027,"labour"
"lifted",2,0,33907,21473,1.96234239995027,"labour"
"project",2,0,33907,21473,1.96234239995027,"labour"
"parliaments",2,0,33907,21473,1.96234239995027,"labour"
"firmer",2,0,33907,21473,1.96234239995027,"labour"
"procurement",2,0,33907,21473,1.96234239995027,"labour"
"retreat",2,0,33907,21473,1.96234239995027,"labour"
"dismantle",2,0,33907,21473,1.96234239995027,"labour"
"newly",2,0,33907,21473,1.96234239995027,"labour"
"1975",2,0,33907,21473,1.96234239995027,"labour"
"popular",2,0,33907,21473,1.96234239995027,"labour"
"stadium",2,0,33907,21473,1.96234239995027,"labour"
"warming",2,0,33907,21473,1.96234239995027,"labour"
"middle",2,0,33907,21473,1.96234239995027,"labour"
"negotiated",2,0,33907,21473,1.96234239995027,"labour"
"123",2,0,33907,21473,1.96234239995027,"labour"
"hereditary",2,0,33907,21473,1.96234239995027,"labour"
"attractive",2,0,33907,21473,1.96234239995027,"labour"
"contact",2,0,33907,21473,1.96234239995027,"labour"
"reflect",2,0,33907,21473,1.96234239995027,"labour"
"birmingham",2,0,33907,21473,1.96234239995027,"labour"
"seaside",2,0,33907,21473,1.96234239995027,"labour"
"fourth",2,0,33907,21473,1.96234239995027,"labour"
"surgical",2,0,33907,21473,1.96234239995027,"labour"
"achievements",2,0,33907,21473,1.96234239995027,"labour"
"radically",2,0,33907,21473,1.96234239995027,"labour"
"bad",2,0,33907,21473,1.96234239995027,"labour"
"22p",2,0,33907,21473,1.96234239995027,"labour"
"1996-97",2,0,33907,21473,1.96234239995027,"labour"
"mandate",2,0,33907,21473,1.96234239995027,"labour"
"competent",2,0,33907,21473,1.96234239995027,"labour"
"couple",2,0,33907,21473,1.96234239995027,"labour"
"founding",2,0,33907,21473,1.96234239995027,"labour"
